name,value,label
HLFXGB21XXX,HLFX,Halifax Plc
HLFXGB21A01,HLFX,Aberdare
HLFXGB21A02,HLFX,Aberdeen 201 Union St
HLFXGB21A03,HLFX,Aberdeen 248 Union Street
HLFXGB21A04,HLFX,Aberdeen 395 Union Street
HLFXGB21A05,HLFX,Aberdeen 52/54 Union St
HLFXGB21A06,HLFX,Aberdeen Bon Accord Centre
HLFXGB21A07,HLFX,Aberdeen Upperkirkgate (114501
HLFXGB21A08,HLFX,Aberdeen Bridge Of Don
HLFXGB21A09,HLFX,Aberdeen Mtg Desk
HLFXGB21A10,HLFX,"Aberdeen, John Street"
HLFXGB21A11,HLFX,"Aberdeen, Mile End"
HLFXGB21A12,HLFX,"Aberdeen, Queens Cross"
HLFXGB21A13,HLFX,"Aberdeen, Tullos"
HLFXGB21A14,HLFX,"Aberdeen, University"
HLFXGB21A15,HLFX,"Aberdeen, West End"
HLFXGB21A16,HLFX,"Aberdeen,torry"
HLFXGB21A17,HLFX,Aberfeldy
HLFXGB21A18,HLFX,Aberfoyle
HLFXGB21A19,HLFX,Abergavenny
HIBIGB21XXX,HIBI,Habib Bank Ltd
HBZUGB2LXXX,HBZU,Habib Bank Ag Zurich
HSBCGB2LCTY,HSBC,Treasury Division
HSBCGB2LGHQ,HSBC,Group Headquarters
HSBCGB2LTMP,HSBC,"Hong Kong And Shanghai Banking Corporation Limited, The, London"
HSBCGB2LXXX,HSBC,"Hong Kong And Shanghai Banking Corporation Limited, The, London"
IVESGB2LXXX,IVES,Investec Bank Plc
IHCSGB21002,IHCS,331
IHCSGB21XXX,IHCS,Investec Bank Plc
IVESGB21BLM,IVES,Investec Bank Plc
IVESGB21FID,IVES,Investec Bank Plc
INBCGB21XXX,INBC,Interactive Brokers Llc
IBUKGB2LXXX,IBUK,Intercontinental Bank (Uk) Plc
IABRGB2LXXX,IABR,Interactive Brokers (U.K.) Ltd
IABRGB2LRET,IABR,Ret
TIMBGB21001,TIMB,Interactive Brokers (U.K.) Ltd
TIMBGB21XXX,TIMB,Interactive Brokers (U.K.) Ltd
INGBGB22EBD,INGB,European Business Desk Ebd Payments And Cash Management
INGBGB22XXX,INGB,"Ing Bank N.V., London Branch"
INGBGB2LXXX,INGB,"Ing Bank N.V., London Branch"
IFDSGB22AXA,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22SCH,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22ABD,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22ANZ,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22ARC,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22ART,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22AVI,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22BRK,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22FAC,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22FSM,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22GLG,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22HEN,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22ICO,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22IGN,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22ITC,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22JUP,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22LMA,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22LTR,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22MAG,IFDS,International Financial Data Services (Uk) Ltd
IFDSGB22MCU,IFDS,International Financial Data Services (Uk) Ltd
IBKOGB2LXXX,IBKO,Industrial Bank Of Korea London Branch
WESVGB2LC03,WESV,Im Wealth Services
WESVGB2LE05,WESV,Im Wealth Services
WESVGB2LXXX,WESV,Im Wealth Services
ICBKGB2L.,ICBK,Icbc (London) Plc
ICICGB2L125,ICIC,Leicester
ICICGB2L081,ICIC,Knightsbridge
ICICGB2L128,ICIC,Southhall
ICICGB2L129,ICIC,Wembley
ICICGB2LCLR,ICIC,Clearing Services
ICICGB2LEBA,ICIC,Eba Clearing Branch
ICICGB2LRTL,ICIC,Retail
ICICGB2LTSY,ICIC,Treasury
ICICGB2LUKR,ICIC,Ukio - Retail
ICICGB2LXXX,ICIC,Icici Bank Uk Plc
ICICGB2L127,ICIC,Manchester
ICBKGB2LXXX,ICBK,Icbc (London) Limited
BTECGB3LBLK,BTEC,Icap Electronic Broking Ltd
BTECGB3LXXX,BTEC,Icap Electronic Broking Ltd
HDAEGB2LXXX,HDAE,Hudson Advisors Europe Limited
HNBKGB2LXXX,HNBK,Hua Nan Commercial Bank Ltd.
HSTCGB21XXX,HSTC,Hsbc Trust Company (Uk) Ltd
HSSEGB21XXX,HSSE,Hsbc Securities (Usa) Inc
BLICGB2LXXX,BLIC,"Hsbc Bank Usa, National Association, London Branch"
SMCOGB2LXXX,SMCO,Hsbc Private Bank (Uk) Limited
SMCOGB2PXXX,SMCO,Private Banking
MIDLGB22BAC,MIDL,Jc Bac
MIDLGB22BHX,MIDL,Hsbc Bank Plc
MIDLGB22BRD,MIDL,Banking Relations
MIDLGB22CAC,MIDL,Corporate Actions
MIDLGB22CHE,MIDL,Checking
MIDLGB22CLS,MIDL,Continuous Link Settlement Department
MIDLGB22CSL,MIDL,Corporate Jc
MIDLGB22DIV,MIDL,Dividends
MIDLGB22ECL,MIDL,Ec Settlements
MIDLGB22ELN,MIDL,Depot Management Equities/Bonds
MIDLGB22EQU,MIDL,Equities
MIDLGB22FIN,MIDL,Finance
MIDLGB22FUT,MIDL,Futures
MIDLGB22FXJ,MIDL,Forex
MIDLGB22GBM,MIDL,Uk Global Banking And Markets
MIDLGB22GDS,MIDL,London Global Disbursements
MIDLGB22HBS,MIDL,Hib Setllement
MIDLGB22HIM,MIDL,Jc Him
MIDLGB22HSE,MIDL,Hss
MIDLGB22IMC,MIDL,Inv Mgmnt Contracts
CHASGB22ENQ,CHAS,Telex And S.W.I.F.T. Message Enquiries
CHASGB22GDS,CHAS,Global Derivative Services
CHASGB22GMC,CHAS,Global Master Custody
CHASGB22KEY,CHAS,Test Key And Bke Administration
CHASGB22PBI,CHAS,J.P. Morgan Europe Limited
CHASGB22XXX,CHAS,J.P. Morgan Europe Limited
RFLCGB2SXXX,RFLC,J.P. Morgan Europe Ltd. (Edinburgh)
ITAUGB2LXXX,ITAU,Itau Bba International Limited
ICBLGB21XXX,ICBL,Istituto Centrale Delle Banche Popolari Italiane
IDBLGB2LXXX,IDBL,Israel Discount Bank Ltd
IBOBGB22XXX,IBOB,Islamic Bank Of Britain Plc
ANGOGB2LXXX,ANGO,Irish Bank Resolution Corporation Limited
ANGOGB2LLET,ANGO,Agency Services
SIFRGB2LMDX,SIFR,Kaupthing Singer And Friedlander Ltd
SIFRGB2LXXX,SIFR,Kaupthing Singer And Friedlander Ltd
KSSSGB21XXX,KSSS,Kas Bank N.V.
KREDGB2XXXX,KRED,Kbc Bank Nv London
JUAMGB2LXXX,JUAM,Jupiter Asset Management Limited
JUAMGB2LBRO,JUAM,Nostro
CHASGB21CAI,CHAS,Corporate Actions Instructions
CHASGB2LACM,CHAS,Acce Collateral Management
CHASGB2LMAM,CHAS,Asset Management
CHASGB2LMEL,CHAS,Dcc Melbourne Swifts To Jpm Wss Tlm
CHASGB2LNZL,CHAS,Dcc New Zealand Swifts To Jpm Wss Tlm
CHASGB2LSEL,CHAS,Securities Lending
CHASGB2LWEP,CHAS,Global Custody Weekend Processing
CHASGB4LIBN,CHAS,Ib Non Custody Client
CHASGB4LTAM,CHAS,Threadneedle Investments
FIMLGB2LCLT,FIML,Custodian Liaison Team - Clt
FIMLGB2LCRA,FIML,Fx/Mm Trades - Cra
FIMLGB2LDOP,FIML,Dealing Operations
FIMLGB2LDQA,FIML,Reconciliation/Corp. Action Trades - Dqa
FIMLGB2LFAD,FIML,Fund Admin. Dept. - Fad
FIMLGB2LFXM,FIML,Asset Management Treasury Services - Fxm
FIMLGB2LKEY,FIML,Test Key And Bke Administration
FIMLGB2LMCT,FIML,Monitor Custodian Team - Mct
FIMLGB2LRPF,FIML,Rpfi Processing
FIMLGB2LXXX,FIML,"Jpmorgan Asset Management (Uk) Ltd, London"
FIMLGB2LCAT,FIML,Corporate Actions-cat
JHBAGB21XXX,JHBA,Julian Hodge Bank Limited
MGTCGB22KEY,MGTC,Test Key And Bke Administration
MGTCGB22XXX,MGTC,Jpmorgan Asset Management
MGTCGB22GMC,MGTC,Global Master Custody
JPMGGB2LXXX,JPMG,Jp Morgan International Bank Ltd
JIBKGB2LXXX,JIBK,Jordan International Bank Plc
CHASGB2LTSG,CHAS,Business Integration
CHASGB2LADL,CHAS,Investor Services Amsg
CHASGB2LAFE,CHAS,Custody Agent Foreign Exchange Group
CHASGB2LAMS,CHAS,Asset Manager Solutions
CHASGB2LBLR,CHAS,Wss-Settlements Bangalore
CHASGB2LBUL,CHAS,Precious Metal Business
CHASGB2LCAM,CHAS,Chase Asset Management Department
CHASGB2LCFL,CHAS,Jpmc London Cifl
CHASGB2LCLS,CHAS,"Jp Morgan Chase Bank, N.A"
CHASGB2LCSK,CHAS,Common Safe Keeper
CHASGB2LCSP,CHAS,Common Service Provider
CHASGB2LCTE,CHAS,Gis Cash Management/Cte
CHASGB2LCTS,CHAS,Gtps Marketing
CHASGB2LCZE,CHAS,Cazenove Capital Management
CHASGB2LDPC,CHAS,Otc Derivatives
CHASGB2LENQ,CHAS,Telex And S.W.I.F.T. Message Enquiries
CHASGB2LEQG,CHAS,Equities Dept
CHASGB2LFOR,CHAS,Funds Order Routing
CHASGB2LGCA,CHAS,Global Corporate Actions
CHASGB2LGST,CHAS,Global Securities
JPMSGB2LSSL,JPMS,J.P. Morgan Sterling Securities
JPMSGB2LAEG,JPMS,Jpmsl Energy Settlements
JPMSGB2LAIL,JPMS,J.P. Morgan Securities Limited
JPMSGB2LEQL,JPMS,Equities
JPMSGB2LETP,JPMS,Etp
JPMSGB2LJER,JPMS,J.P. Morgan Securities Limited
JPMSGB2LJSP,JPMS,Jpmorgan Structured Products
JPMSGB2LKEY,JPMS,Test Key And Bke Administration
JPMSGB2LOCC,JPMS,Jpm Overseas Capital Corporation
JPMSGB2LPNL,JPMS,J.P. Morgan Securities Limited
JPMSGB2LREP,JPMS,Repo Trading
JPMSGB2LWHI,JPMS,Jpmorgan Whitefriars
JPMSGB2LXXX,JPMS,J.P. Morgan Securities Limited
KBCFGB2LXXX,KBCF,Kbc Financial Products Uk Ltd
LOCYGB2LXXX,LOCY,Lombard Odier Darier Hentsch (Uk) Limited
LOCYGB2LNDP,LOCY,Ndp Dept
LOYDGB2LIOC,LOYD,International Services Centre
LOYDGB2LMON,LOYD,International Services Office
LOYDGB2LCTY,LOYD,City Office
LOYDGB2PXXX,LOYD,Lloyds Tsb Bank Plc
LOYDGB22CLS,LOYD,Continuous Link Settlement
LOYDGB22TSY,LOYD,Lloyds Tsb Bank Plc
LOYDGB2LCOD,LOYD,Chiswell Street
LOYDGB2LXXX,LOYD,U.K. International Services
LOYDGB21XXX,LOYD,Lloyds Bank Private Banking Limited
SHLTGB21XXX,SHLT,Lehman Brothers Inc.
SLIIGB2LSCS,SLII,Lbie Strategic Client Services
SLIIGB2LSLN,SLII,Lbie Stock Loan
SLIIGB2LTSY,SLII,Treasury Department
SLIIGB2LTXN,SLII,Transition Management
SLIIGB2LXXX,SLII,Lehman Brothers International (Europe)
SLHIGB2HXXX,SLHI,Lehman Brothers Holding Inc Uk Branch
LGIMGB2LIAG,LGIM,Legal And General Investment Management Limited
LGIMGB2LUTM,LGIM,Legal And General Investment Management Limited
LGIMGB2LXXX,LGIM,Legal And General Investment Management Limited
LGIMGB2LCPA,LGIM,Corporate Pensions
LZFLGB21XXX,LZFL,Lazard Asset Management
LAISGB2LXXX,LAIS,"Landsbanki Islands Hf, London Branch"
HELAGB2LXXX,HELA,Landesbank Hessen-Thueringen
HELAGB21CB1,HELA,London Branch
BELAGB21XXX,BELA,Landesbank Berlin Ag
SOLAGB2LXXX,SOLA,Landesbank Baden-Wuerttemberg
BRGFGB22LAC,BRGF,Fund Administration
BRGFGB22WEC,BRGF,Wec Operations
BRGFGB22XXX,BRGF,Lacrosse Global Fund Services (Uk) Limited
BRGFGB22ASI,BRGF,Fund Operations Department
BRGFGB22BRA,BRGF,Br Operations
BRGFGB22C02,BRGF,Asset Management Team 3
BRGFGB22CAF,BRGF,Commodity Agricultural Fund Operations
BRGFGB22CBD,BRGF,Cb And Derivatives Operations
BRGFGB22CCE,BRGF,Clean Energy Fund Operations
BRGFGB22CEF,BRGF,Commodity Energy Fund Operations
BRGFGB22CEL,BRGF,Black River Commodity Equity Long/Short Fund Operations
BRGFGB22CEV,BRGF,Commodity Equity Value Fund Operations
BRGFGB22CFO,BRGF,Cfo Operations
BRGFGB22CIP,BRGF,Black River Commodity Investment Partners Fund Operations
BRGFGB22CRE,BRGF,Credit Operations
BRGFGB22CSE,BRGF,Black River Commodity Select Fund Operations
BRGFGB22DAG,BRGF,Black River Dedicated Agriculture Fund 1 Operations
BRGFGB22EFI,BRGF,Emfi Operations
BRGFGB22EMA,BRGF,Emea Operations
BRGFGB22EQA,BRGF,Black River - Global Equity Operations
KOEXGB2LXXX,KOEX,Korea Exchange Bank
KODBGB2LDUB,KODB,Db Division
KODBGB2LXXX,KODB,"Korea Development Bank, London Branch"
CZNBGB2LXXX,CZNB,Kookmin Bank International Ltd.
NITEGB2LTSY,NITE,Treasury
NITEGB2LXXX,NITE,Knight Capital Europe Limited
KBIMGB2LXXX,KBIM,Kleinwort Benson Bank Limited
KBENGB31XXX,KBEN,Kleinwort Benson Bank Limited
KEXBGB2LXXX,KEXB,Kexim Bank (Uk) Limited
MACQGB21AGE,MACQ,Macquarie Bank Limited
MACQGB21XXX,MACQ,Macquarie Bank Limited
LIKIGB2LXXX,LIKI,Marfin Popular Bank Public Co Ltd
MARXGB2LXXX,MARX,Marex Financial Limited
MARXGB21ARX,MARX,Crest Marx
MARXGB21RXA,MARX,Crest Mrxa
MARXGB21RXF,MARX,Crest Mrxf
MARXGB2LTGT,MARX,Marex Financial Limited
MACQGB2LXXX,MACQ,"Macquarie Bank Limited, London"
MBBEGB2LXXX,MBBE,Malayan Banking Berhad
MANZGB2LFND,MANZ,Man Valuations Services
MANZGB2LXXX,MANZ,Man Investments Limited
MANZGB2LCMI,MANZ,Trading And Cash Administration
MANZGB2LGUE,MANZ,Guernsey Branch
MANZGB2LSNG,MANZ,Singapore Branch
MBILGB2LXXX,MBIL,Macquarie Bank International Limited
XLONGB2LXXX,XLON,London Stock Exchange
XLONGB2LR01,XLON,Unavista Reconciliation
LCHLGB2EXXX,LCHL,"London Clearing House Limited, The"
LCHLGB2EDRV,LCHL,"London Clearing House Limited, The"
LCHLGB2EVTX,LCHL,Virt-x Transactions
MIRAGB2LXXX,MIRA,Mirabaud Investment Management Ltd
MYMBGB2LXXX,MYMB,Metro Bank Plc
GNILGB2LFXO,GNIL,Mf Global Uk Limited
GNILGB2LMCH,GNIL,Mf Global Uk Limited
GNILGB2LMGF,GNIL,Mf Global Uk Limited
GNILGB2LNY3,GNIL,Ny Phase3
GNILGB2LOPT,GNIL,Mf Global Uk Limited
GNILGB2LPH3,GNIL,London Bond Clearing
GNILGB2LXXX,GNIL,Mf Global Uk Limited
GNILGB21BDE,GNIL,Bde Department
GNILGB21CL1,GNIL,Mf Global Uk Limited
GNILGB21CL2,GNIL,Mf Global Uk Limited
GNILGB21CLI,GNIL,Mf Global Uk Limited
GNILGB21CLO,GNIL,Clo Department
GNILGB2LFEX,GNIL,Mf Global Uk Limited
GNILGB31XXX,GNIL,Mf Global Uk Limited
MLILGB3LACS,MLIL,A Client Services
MLILGB3LCEL,MLIL,Merrill Lynch International Limited
MLILGB3LCGH,MLIL,Merrill Lynch International Limited
MLILGB3LCLA,MLIL,Merrill Lynch International Limited
MLILGB3LCLB,MLIL,Merrill Lynch International Limited
MLILGB3LCLC,MLIL,Merrill Lynch International Limited
MLILGB3LCLD,MLIL,Merrill Lynch International Limited
MLILGB3LCTL,MLIL,Merrill Lynch International Limited
MLILGB3LDAN,MLIL,Spv Europe
MLILGB3LDCA,MLIL,Debt Corporate Actions
MLILGB3LDEB,MLIL,Mli Debt
MLILGB3LECA,MLIL,Equities Corporate Actions
MLILGB3LECL,MLIL,Ecl Settlements
MLILGB3LEFG,MLIL,Mli Equity Finance Group
MLILGB3LESF,MLIL,Equities Settlements
MLILGB3LESL,MLIL,Merrill Lynch Mlpfs Esl Sub-Ledger
MLIBGB2XSWP,MLIB,Mlib Equities
MLIBGB2XXXX,MLIB,Merrill Lynch International Bank Ltd.
MLIBGB2XLON,MLIB,Loans
MLILGB3LFAR,MLIL,Mli Farringdon Payments
MLILGB3LFFO,MLIL,Financial Futures And Options
MLILGB3LFFT,MLIL,Merrill Lynch International Limited
MLILGB3LFUT,MLIL,Futures
MLIBGB4XXXX,MLIB,Merrill Lynch International Bank Limited
MLIBGB2JTKY,MLIB,Fx Agent
MLIBGB2JXXX,MLIB,Merrill Lynch International Bank Limited
MLIBGB3XMPL,MLIB,London Mortgages
MLIBGB3XXXX,MLIB,Merrill Lynch International Bank Limited
MLIBGB4XHSB,MLIB,Merrill Lynch International Bank Limited
MLIBGB4XMPM,MLIB,Ml Portofolio Managers
MLIBGB5XGFX,MLIB,Global Foreign Exchange
MLIBGB5XXXX,MLIB,Merrill Lynch International Bank Limited
MEIRGB21XXX,MEIR,Merrill Lynch International Bank Limited
MLILGB2ADOC,MLIL,Isda Documentation Group
MLILGB2AFUT,MLIL,Futures Client Segregated Funds
MLILGB2AMET,MLIL,Precious Metals
MLILGB2ASEG,MLIL,Client Segregated Funds
MLILGB2ASFE,MLIL,Merrill Lynch International
MLILGB2AXXX,MLIL,Merrill Lynch International
MLILGB4LKSI,MLIL,Merrill Lynch International
MLILGB4LUCT,MLIL,Ucitsiii Client Branch
MLILGB4LXXX,MLIL,Merrill Lynch International
MLILGB2AMCS,MLIL,Ml Commodities Inc.
MLILGB5XGRC,MLIL,Global Foreign Exchange
MLILGB5XXXX,MLIL,Merrill Lynch International
MELIGB2LXXX,MELI,Melli Bank Plc
ICBCGB2LXXX,ICBC,"Mega International Commercial Bank, London Branch"
MSHQGB2LLND,MSHQ,London Branch
MSHQGB2LLNL,MSHQ,London Branch
MSHQGB2LXXX,MSHQ,Mashreq Bank Psc
MSFEGB21XXX,MSFE,Marks & Spencer Financial Services Plc
MSDWGB2LXXX,MSDW,Morgan Stanley Bank International Limited
NFSAGB2LXXX,NFSA,All U.K. Offices
ROTHGB2LXXX,ROTH,N.M. Rothschild And Sons Limited
MSAMGB2XACD,MSAM,Authorised Corporate Director
MSAMGB2XXXX,MSAM,Morgan Stanley Investment Management Ltd.
MSLNGB2XCNV,MSLN,Morgan Stanley And Co. International Plc
MSLNGB2XCOM,MSLN,Commodities
MSLNGB2XCOR,MSLN,Conversions And Corporate Actions
MSLNGB2XCPN,MSLN,Coupons
MSLNGB2XCSH,MSLN,London Cash Management
MSLNGB2XCVT,MSLN,Converts And Warrants
MSLNGB2XDIV,MSLN,Dividends And Tax
MSLNGB2XEFD,MSLN,Morgan Stanley And Co. International Plc
MSLNGB2XEFL,MSLN,Equity Finance Services
MSLNGB2XEQY,MSLN,Equity
MSLNGB2XFID,MSLN,Fixed Income
MSLNGB2XFO1,MSLN,Fod Client Support
MSLNGB2XFO2,MSLN,Fod Trade Support
MSLNGB2XFSI,MSLN,Financing Services
MSLNGB2XFXO,MSLN,Foreign Exchange Operations
MSLNGB2XIPB,MSLN,International Prime Brokerage
MSLNGB2XLMT,MSLN,Corporate Treasury
MSLNGB2XLS2,MSLN,Commercial Par Loans Department
MSLNGB2XMUM,MSLN,Branch
MSLNGB2XNIS,MSLN,New Issues
IBJIGB2LGCS,IBJI,Global Custody Services
IBJIGB2LXXX,IBJI,Mizuho International Plc
IBJIGB21EQS,IBJI,Mizuho International Plc
IBJIGB21FIS,IBJI,Mizuho International Plc
MHCBGB2LXXX,MHCB,"Mizuho Corporate Bank, Ltd. London Branch"
FUSUGB21XXX,FUSU,Mizuho Securities Usa Inc.
MIZBGB2LXXX,MIZB,Mizrahi Tefahot Bank Ltd
MISYGB2L320,MISY,Misys Intl Banking Systems Ltd
MISYGB2L600,MISY,Misys Intl Banking Systems Ltd
MISYGB2LEXO,MISY,Misys Intl Banking Systems Ltd
MISYGB2LMFX,MISY,Misys Intl Banking Systems Ltd
MISYGB2LMTP,MISY,Multibank Trade Portal
MISYGB2LXXX,MISY,Misys Intl Banking Systems Ltd
MISYGB2L305,MISY,Cms Fininform Mt305
NABSGB21XXX,NABS,Nationwide Anglia Building Society
NAIAGB21XXX,NAIA,Nationwide
MTBCGB2LXXX,MTBC,Mitsubishi Ufj Trust And Banking Corporation
NBOKGB2LWEB,NBOK,West End Branch
NBOKGB2LXXX,NBOK,London Operations
NWBKGB2LBHM,NWBK,National Westminster Bank Plc
NWBKGB2LLDS,NWBK,International Banking Centre West Yorkshire
NWBKGB2LCTY,NWBK,City International Banking Centre
NWBKGB2LGLO,NWBK,Global Lending
NWBKGB2LLIQ,NWBK,Lms Unit
NWBKGB2LLWE,NWBK,International Banking Centre West End
NWBKGB2LTSY,NWBK,Global Financial Markets
NWBKGB2LXXX,NWBK,National Westminster Bank Plc
NWBKGB55XXX,NWBK,National Westminster Bank Plc
NWBKGB2LMCR,NWBK,International Banking Centre Manchester
NWBKGB2102M,NWBK,Bishopsgate Branch
NWBKGB2102N,NWBK,Lombard Street Branch
NWBKGB2104A,NWBK,"Nottingham, Smiths Office Branch"
NWBKGB2104B,NWBK,"Liverpool,city Office"
NWBKGB2104C,NWBK,"Oxford,high Street Branch"
NWBKGB2104D,NWBK,Swindon Commercial Road
NWBKGB2104E,NWBK,Leicester St Martins
NWBKGB2104F,NWBK,Birmingham City Office
NWBKGB2104G,NWBK,Loughborough Branch
NWBKGB2104H,NWBK,Sevenoaks Branch
ETHNGB2LXXX,ETHN,National Bank Of Greece S.A.
NBEGGB2LXXX,NBEG,National Bank Of Egypt (Uk) Limited
BNDCGB2LXXX,BNDC,National Bank Of Canada
NBADGB2LXXX,NBAD,National Bank Of Abu Dhabi
NBADGB2LTFO,NBAD,Trade Finance Department
NATAGB2LXXX,NATA,National Australia Bank Limited
NATAGB31XXX,NATA,National Australia Bank Limited
NEDSGB2LXXX,NEDS,Nedbank Ltd
NROKGB2LFIN,NROK,Finance Department
NROKGB2LLEN,NROK,Lending
NROKGB2LSAV,NROK,Savings Department
NROKGB2LTSY,NROK,Group Treasury
NROKGB2LXXX,NROK,Northern Rock (Asset Management) Plc
NROKGB2LCOM,NROK,Commercial Development
NDEAGB2LXXX,NDEA,Nordea Bank Finland Plc London Branch
DABAGB2B202,DABA,Antrim
DABAGB2B206,DABA,Armagh
DABAGB2B216,DABA,Aughnacloy
DABAGB2B227,DABA,Ballyclare
DABAGB2B221,DABA,Ballycastle
DABAGB2B224,DABA,Ballygawley
DABAGB2B231,DABA,Broadway
DABAGB2B468,DABA,Private Banking North
DABAGB2B237,DABA,Ballymoney
DABAGB2B246,DABA,Banbridge
DABAGB2B241,DABA,Ballynahinch
DABAGB2B229,DABA,Ballyhome
DABAGB2B251,DABA,Bloomfield
DABAGB2B252,DABA,77 Main Street
DABAGB2B001,DABA,Head Office
DABAGB2B005,DABA,"Belfast, Victoria Street Branch"
DABAGB2B009,DABA,Clearing Dept
DABAGB2B033,DABA,Treasury
DABAGB2B100,DABA,Northern Bank (Part Of Danske Bank Group)
DABAGB2B101,DABA,Antrim Road
NOMAGB2LPBR,NOMA,Prime Brokerage Services
NOMAGB2LXXX,NOMA,Nomura International Plc
NOMAGB2LCLS,NOMA,Cls Control Branch
NOMAGB31XXX,NOMA,Nomura International Plc
NBILGB2LXXX,NBIL,Nomura Bank International Plc
NOLAGB2LXXX,NOLA,Norddeutsche Landesbank Girozentrale
NEWGGB2LETP,NEWG,Newedge Uk Financial Limited
NEWGGB2LFR1,NEWG,Newedge Uk Financial Limited
NEWGGB2LFR2,NEWG,Newedge Uk Financial Limited
NEWGGB2LFXB,NEWG,Newedge Uk Financial Limited
NEWGGB2LNF1,NEWG,Newedge Uk Financial Limited
NEWGGB2LNF2,NEWG,Newedge Uk Financial Limited
NEWGGB2LNRV,NEWG,Newedge Uk Financial Limited
NEWGGB2LPAR,NEWG,Newedge Uk Financial Limited
NEWGGB2LRT2,NEWG,Newedge Uk Financial Limited
NEWGGB2LXXX,NEWG,Newedge Uk Financial Limited
NEWGGB2LCLR,NEWG,Newedge Uk Financial Limited
LBNPGB21XXX,LBNP,Natixis
NUTMGB21XXX,NUTM,Nationwide Unit Trust Managers Limited
PIRBGB2LXXX,PIRB,London Branch
PUNBGB22XXX,PUNB,Punjab National Bank International Ltd.
PNBMGB2LXXX,PNBM,Philippine National Bank (Europe) Plc
PERLGB22XXX,PERL,Pershing Limited
PERLGB22GIM,PERL,Dlj Global Ims
PLHCGB3LXXX,PLHC,Peel Hunt Llp
PLHCGB2LXXX,PLHC,Peel Hunt Llp
OCBCGB2LXXX,OCBC,"Oversea-Chinese Banking Corporation Limited, London Branch"
KENTGB21XXX,KENT,Onesavings Bank Plc
CNORGB2XXXX,CNOR,Northern Trust Global Services Limited
CNORGB22CDL,CNOR,Global Lending
CNORGB22XXX,CNOR,"Northern Trust Company, The"
CNORGB2YXXX,CNOR,Investment Operations Outsourcing
CNORGB21CLS,CNOR,Cls Control Branch
NRNBGB22XXX,NRNB,Northern Rock Plc
NRNBGB2LXXX,NRNB,Northern Rock Plc
ROLLGB2LXXX,ROLL,Rolls-Royce Plc
REDBGB22XXX,REDB,Redmayne-Bentley
RIBLGB2LXXX,RIBL,Riyad Bank
HGSLGB2LXXX,HGSL,Rbs Equities (Uk) Limited
HGSLGB2LSET,HGSL,Settlements Division
ROYCGB22TRX,ROYC,Mifid Reporting
ROYCGB22XXX,ROYC,Rbc Europe Limited
RAPHGB22XXX,RAPH,R Raphaels And Sons Plc
RTBSGB22ADM,RTBS,Rbc Dexia Investor Services
RTBSGB22TPA,RTBS,Rbc Dexia Investor Services
RTBSGB22XXX,RTBS,Rbc Dexia Investor Services
RTBSGB2LXXX,RTBS,Rbc Dexia Investor Services
RABOGB2LXXX,RABO,Rabobank International London Branch
RABOGB2LEFG,RABO,Equity Finance Group
RABOGB2LTCF,RABO,Only Use On Request
EFHLGB2LXXX,EFHL,Qib (Uk) Plc
QNBAGB2LXXX,QNBA,Qatar National Bank Saq
SFXLGB2LXXX,SFXL,Schneider Foreign Exchange Limited
SCPBGB2LXXX,SCPB,Schroder And Co. Limited
ALEIGB22TSY,ALEI,Group Treasury
ALEIGB22DOC,ALEI,Documentary Credits And Guarantees
ALEIGB22XXX,ALEI,Santander Uk Plc (Formerly Alliance And Leicester Plc)
ALEIGB22CAF,ALEI,Commercial Finance
ABBYGB2LANB,ABBY,Santander Business
ABBYGB2LXXX,ABBY,Santander Uk Plc
ABBYGB3ERTN,ABBY,Santander Uk Plc
ABBYGB3EXXX,ABBY,Santander Uk Plc
ABBYGB2LDOC,ABBY,Trade
ABBYGB2LGTB,ABBY,Trade
ABBYGB2LTSY,ABBY,Treasury
SAMBGB2LLCS,SAMB,Samba Financial Group London
SAMBGB2LXXX,SAMB,Samba Financial Group London
SANBGB21XXX,SANB,Sainsbury'S Bank Plc
SANBGB21050,SANB,Csc Department 6050
SANBGB21051,SANB,Csc Department 6051
SANBGB21052,SANB,Csc Department 6052
SANBGB21500,SANB,Csc Dept. 6000
SANBGB21501,SANB,Csc Dept. 6001
SANBGB21502,SANB,Csc Dept. 6002
SANBGB21503,SANB,Csc Dept. 6003
